1233.8651404135765,766.2833822937611
1219.317929176858,765.2722215986935
1197.3259195740663,769.5726969521546
1182.6716448020609,768.8077262293127
1168.0723923906005,768.1610853742865
1153.525587982537,767.6243963506494
1139.0286572207235,767.1892811219763
1124.5790257480123,766.8473616518413
1110.1741192072557,766.5902599038185
1095.8113632413065,766.4095978414821
1081.4881834930165,766.2969974284063
1067.2020056052388,766.2440806281651
1052.9502552208255,766.2424694043327
1038.7303579826296,766.2837857204838
1024.5397395335028,766.3596515401919
1010.3758255162977,766.4616888270316
996.2360415738672,766.5815195445772
982.1178133490638,766.7107656564024
968.0185664847393,766.8410491260815
953.9357266237465,766.9639919171891
939.8667194089378,767.071215993299
925.8089704831658,767.1543433179855
911.7599054892831,767.2049958548228
897.7169500701417,767.2147955673848
883.6775298685943,767.1753644192464
869.6390773481505,767.0784127883225
855.5994649023266,766.9213537468454
841.5572650743495,766.7106762193495
827.5111128210754,766.453678181461
813.4596430993602,766.1576576088062
799.4014908660606,765.8299124770115
785.3352910780327,765.4777407617037
771.2596786921334,765.1084404385091
757.1732886652181,764.729309483054
743.0747559541438,764.347645870965
728.9627155157668,763.9707475778688
714.8358023069434,763.6059125793917
700.6926512845296,763.26043885116
686.531897405382,762.9416243688004
672.3521756263569,762.656767107939
658.1521209043107,762.4131650442029
643.9303681960995,762.2181161532181
629.6855524585798,762.078918410611
615.416308648608,762.0028697920085
601.1212717230405,761.997268273037
586.7990766387331,762.0694118293225
572.4483583525426,762.2265984364918
558.0677518213253,762.4761260701713
543.6558920019376,762.8252927059876
529.2115608898661,763.2800682341631
514.7379338514207,763.8067406487982
500.2432280002445,764.326059767959
485.7359379346897,764.756269106491
471.2245582531091,765.0156121792396
456.71758355385515,765.0223325010502
442.22350843528096,764.6946735867684
427.75082749573886,763.9508789512396
413.3080353335816,762.7091921093091
398.90362654716193,760.8878565758228
384.5460957348324,758.4051158656255
370.24393749494584,755.1792134935632
356.0813131283332,751.0876777872514
343.2843248362493,745.393574754124
333.87127986648613,736.9407667396523
328.23715729514726,725.5733130721667
325.3544455974698,712.0101727193078
324.1488343020937,696.9990882353867
323.5460129376589,681.2878021747147
322.47167103280526,665.6240570916023
319.8514981161727,650.7555955403607
314.61136334983166,637.4300746740576
306.12605590880736,626.1817262982931
295.18705916282806,616.8712581118453
282.86434113103365,609.2267999463319
269.9974709915047,602.9417571533322
256.78135671739943,597.6123751983806
243.29901574653385,592.818036004457
229.6334655167241,588.1381214945404
215.8702187111172,583.1603310963602
202.14598192505153,577.6430110283757
188.64543278446808,571.5044113349112
175.55509872987494,564.6689481239066
163.06150720178027,557.0610375033024
151.3511856406923,548.605095581039
140.61066148711922,539.2255384650566
131.02638972372233,528.846871564227
122.74059231509922,517.4481154280883
115.77618567960181,505.1553291516017
110.13617306967447,492.1191138819806
105.82355773776159,478.49007076643784
102.84134293630747,464.41880095218613
101.19253191775651,450.0559055864388
100.88012793455312,435.5519858164088
101.90713423914163,421.05764278930894
104.27655408396645,406.7234776523524
107.99139072147189,392.7000915527521
113.05464740410235,379.138085637721
119.46880148108822,366.1876359147826
127.18252035191095,353.95541847603283
136.0448712380515,342.467592718425
145.8941342452891,331.7415977441917
156.56858947940273,321.7948726555649
167.9065170461714,312.6448565547768
179.74625096014495,304.3089656178171
191.95900311551478,296.7906337644442
204.50465151952824,290.0555871204442
217.35787115155725,284.0632589770913
230.49333699097352,278.7730826256598
243.885724017149,274.14449135742376
257.5097072094553,270.1369184636574
271.33996154726447,266.70979723563494
285.35116200994804,263.8225609646305
299.51798357687807,261.43464294191824
313.8151012274263,259.5054764587725
328.21718994096443,257.9944948064673
342.6989246968644,256.861131276277
357.23498047449795,256.0648191594756
371.80003225323696,255.56499174733733
386.3689720689701,255.32116133189268
400.92717142151525,255.296654352692
415.4749300232576,255.4602305811167
430.0136894608559,255.78106538966648
444.5448913209684,256.2283341508409
459.06997719025406,256.77121223713993
473.59038865537127,257.37887502106315
488.10756730297845,258.0204978751102
502.6229547197345,258.665256171781
517.1379924922976,259.2823252835749
531.6541222073266,259.8408805829919
546.1727854514801,260.3100974425316
560.6954238114165,260.6591512346937
575.2234788737945,260.857217331978
589.7583922252726,260.87347110688404
604.3015955517766,260.67711942993964
618.7811525361693,260.47078092484503
632.8754635302683,261.25134901316216
646.2098712456053,264.18451381694143
658.4114828561111,270.40971081874665
669.171441290791,280.1135438263251
678.2034208893672,292.2746853832035
684.9141037072085,305.75260745200393
688.8392184264969,319.6343733597421
690.1211113249387,333.6353758172714
688.9992927449164,347.5716384484911
685.7132730288125,361.25918487730036
680.5025625190103,374.5140387275984
673.6066715578926,387.15222362328456
665.2651104878423,398.9897631882581
655.7173896512419,409.8426810464183
645.2030193904745,419.52700082166405
633.9564057104799,427.86655417625565
622.1163134705416,434.8314737845754
609.7365889924376,440.52179109940164
596.8681282922415,445.04205061763736
583.5618273860283,448.4967968361859
569.8685822898714,450.9905742519506
555.8392890198453,452.62792736183445
541.5248435920239,453.5134006627406
526.9761420224812,453.7515386515723
512.2440803272917,453.44688582523287
497.37955452252953,452.7039866806256
482.43346062426855,451.6273857146533
467.4566946485829,450.3216274242195
452.5001526115469,448.8912563062274
437.61473052923446,447.44081685758
422.85132441771987,446.0748535751806
408.26083029307716,444.8979109559325
393.8886849462291,444.0363898317356
379.75265842070417,443.727456515403
365.8617772482137,444.24328249319694
352.22506457209016,445.85605281695877
338.8515435356653,448.83795253852935
325.7502372822718,453.46116670975005
313.0289551891097,460.0223834312317
302.97778380879345,469.35948886399916
298.9684597462875,482.0431417274084
300.94233308284447,496.0018248922655
308.10550469584007,508.6080743784382
319.1370885129048,518.2917600529722
331.2407564936629,526.6707096677776
343.2272131869556,534.6800074044589
355.11444049260496,542.4236605179876
366.9389496566034,549.9929208579146
378.7372519249429,557.4790402737907
390.5458585436156,564.9732706151663
402.4012807586132,572.5668637315918
414.3384822456684,580.3365137677752
426.3785347322921,588.228235902087
438.5351740038021,596.1190374726932
450.8220695365581,603.8853020617544
463.2528908069192,611.4034132514311
475.84130729124524,618.5497546238844
488.6009884658951,625.2007097612741
501.54560380722893,631.2326622457616
514.6888227916056,636.5219956595071
528.0418514157622,640.971284061054
541.6036754652899,644.6130206478923
555.3694985668467,647.5199086291267
569.3345232206738,649.7646631893465
583.4939519270131,651.4199995131421
597.8429871861061,652.5586327851032
612.3768314981949,653.2532781898192
627.0906873635204,653.57665091188
641.9797572823248,653.6014661358759
657.0392437548504,653.4004390463963
672.2643492813381,653.046284828031
687.5485573299452,652.5044472189463
702.3391098355855,651.2697699747421
715.9609131294105,648.7080834609378
727.7388702889155,644.1852146117959
736.9978843915949,637.0669903615785
743.1617959828571,626.8125516306634
746.6048396443264,613.7774141686218
748.2312086500508,598.8169302289391
748.9508448874394,582.7918739344768
749.6736902439027,566.5630194080944
751.3096866068498,550.9911407726518
754.7565483852926,536.9228157160029
760.2781033946085,524.4686623491132
767.2111401862093,512.6655808792743
774.9769803604825,500.84967824078694
783.2656061663829,489.0097441690369
791.7933153613419,477.1976846113899
800.3446341631803,465.4439389310972
808.859003061464,453.73020612374165
817.2972464125903,442.03145722162776
825.620188572958,430.32266325706075
833.7886538989655,418.5787952623446
841.7634667470119,406.7748242697831
849.5174427367721,394.8913438327236
857.1401599900954,382.96369566659547
864.787008680143,371.05807975711895
872.6141178429203,359.24104253156935
880.7776165144314,347.579130417222
889.4336337306812,336.1388898413532
898.7381538476615,324.98757363547526
908.8152556831311,314.34821431986757
919.7172171370156,304.7944144177737
931.4865008111776,296.94766664505596
944.119271953589,291.2759413331479
957.4505590938727,287.71287820620836
971.2803562155931,286.07594216205985
985.4086573023139,286.1825980985239
999.6354563376001,287.85031091342256
1013.7607473050166,290.8965455045778
1027.584609640007,295.13877364816847
1040.9709546329818,300.3996051966315
1053.9607544510964,306.5159023265403
1066.6254313080324,313.3269782580922
1079.0364074174709,320.67214621148406
1091.265104993093,328.39071940691275
1103.3829462485812,336.32201106457563
1115.461353397618,344.30533440467036
1127.5717486538836,352.1800026473937
1139.7801558625783,359.79730663054534
1152.0908442015643,367.14555521749253
1164.4687115178954,374.3004123209267
1176.8780202832127,381.3389515912662
1189.283032969156,388.3382466789299
1201.648012047368,395.3753712343368
